Psal,Temp,Patm,P,pH,CO2,fCO2,pCO2,fCO2pot,pCO2pot,fCO2insitu,pCO2insitu,HCO3,CO3,DIC,ALK,OmegaAragonite,OmegaCalcite,SIR,location,nlocation,flocation,lat,lon,sampleID,sampleNo,shell_length,value,fshape
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,8,2052.06492576707,3.849465334832e-4,PC1
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,8,2052.06492576707,0.00561392875542333,PC2
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,8,2052.06492576707,0.0045159954529799,PC3
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,8,2052.06492576707,-8.4183962364539e-4,PC4
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,8,2052.06492576707,-0.00365182747737955,PC5
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,9,2029.35115020742,-0.0272178528736642,PC1
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,9,2029.35115020742,0.044728250018547,PC2
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,9,2029.35115020742,0.00383756356229823,PC3
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,9,2029.35115020742,-0.0144407362992334,PC4
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,9,2029.35115020742,-0.0168565668092254,PC5
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,10,2293.13651347046,-0.0436113598022008,PC1
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,10,2293.13651347046,-0.0102916278930649,PC2
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,10,2293.13651347046,-0.0249198858468434,PC3
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,10,2293.13651347046,-7.4851339587382e-4,PC4
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,10,2293.13651347046,-0.0023441185518758,PC5
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,11,2293.22672216493,-0.0300291049322894,PC1
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,11,2293.22672216493,0.0181440325391241,PC2
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,11,2293.22672216493,0.00816251853329432,PC3
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,11,2293.22672216493,0.00988806937692881,PC4
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,11,2293.22672216493,0.00296862076811837,PC5
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,12,2198.5632220431,-0.0199075974887845,PC1
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,12,2198.5632220431,0.0341812091301024,PC2
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,12,2198.5632220431,0.03441021938275,PC3
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,12,2198.5632220431,0.0097888098168954,PC4
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,12,2198.5632220431,0.00328527907322515,PC5
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,13,2161.03662719503,-0.0102219935497618,PC1
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,13,2161.03662719503,-7.8978825947374e-4,PC2
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,13,2161.03662719503,-0.0255190171172221,PC3
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,13,2161.03662719503,0.00803236711214438,PC4
35.780216217041016,15.82555866241455,1,0,8.115022659301758,1.2260439725212042e-5,336.93438908465833,338.1428099196005,336.93438908465833,338.1428099196005,336.93438908465833,338.1428115454658,0.00188043686281522,1.90772462192497e-4,0.00208346976473293,0.00235257543945312,2.9176357259424925,4.530599752183751,0.2450650707890566,São Martinho do Porto,19,São Martinho do Porto,39.52,-9.14,10,13,2161.03662719503,0.00324888241868433,PC5
