country,location,lat,lon,year,sampleID,sampleNo,folder,picname
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,87,Norway_Hoplandsjøen_outer_1975,ID6-87
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,88,Norway_Hoplandsjøen_outer_1975,ID6-88
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,89,Norway_Hoplandsjøen_outer_1975,ID6-89
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,90,Norway_Hoplandsjøen_outer_1975,ID6-90
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,91,Norway_Hoplandsjøen_outer_1975,ID6-91
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,92,Norway_Hoplandsjøen_outer_1975,ID6-92
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,93,Norway_Hoplandsjøen_outer_1975,ID6-93
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,94,Norway_Hoplandsjøen_outer_1975,ID6-94
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,95,Norway_Hoplandsjøen_outer_1975,ID6-95
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,96,Norway_Hoplandsjøen_outer_1975,ID6-96
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,97,Norway_Hoplandsjøen_outer_1975,ID6-97
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,98,Norway_Hoplandsjøen_outer_1975,ID6-98
Norway,Hoplandsjøen (outer),60.75,4.91,1976,6,99,Norway_Hoplandsjøen_outer_1975,ID6-99
Norway,Litløya,68.59,14.32,,7,1,Norway_Litløya_na,ID7-1
Norway,Litløya,68.59,14.32,,7,2,Norway_Litløya_na,ID7-2
Norway,Litløya,68.59,14.32,,7,3,Norway_Litløya_na,ID7-3
Norway,Litløya,68.59,14.32,,7,4,Norway_Litløya_na,ID7-4
Norway,Litløya,68.59,14.32,,7,5,Norway_Litløya_na,ID7-5
Norway,Litløya,68.59,14.32,,7,6,Norway_Litløya_na,ID7-6
Norway,Litløya,68.59,14.32,,7,7,Norway_Litløya_na,ID7-7
Norway,Litløya,68.59,14.32,,7,8,Norway_Litløya_na,ID7-8
Norway,Litløya,68.59,14.32,,7,9,Norway_Litløya_na,ID7-9
Norway,Litløya,68.59,14.32,,7,10,Norway_Litløya_na,ID7-10
Norway,Litløya,68.59,14.32,,7,11,Norway_Litløya_na,ID7-11
Norway,Litløya,68.59,14.32,,7,12,Norway_Litløya_na,ID7-12
Norway,Litløya,68.59,14.32,,7,13,Norway_Litløya_na,ID7-13
Norway,Litløya,68.59,14.32,,7,14,Norway_Litløya_na,ID7-14
Norway,Litløya,68.59,14.32,,7,15,Norway_Litløya_na,ID7-15
Norway,Litløya,68.59,14.32,,7,16,Norway_Litløya_na,ID7-16
Norway,Litløya,68.59,14.32,,7,17,Norway_Litløya_na,ID7-17
Norway,Litløya,68.59,14.32,,7,18,Norway_Litløya_na,ID7-18
Norway,Litløya,68.59,14.32,,7,19,Norway_Litløya_na,ID7-19
Norway,Litløya,68.59,14.32,,7,20,Norway_Litløya_na,ID7-20
Norway,Litløya,68.59,14.32,,7,21,Norway_Litløya_na,ID7-21
Norway,Litløya,68.59,14.32,,7,22,Norway_Litløya_na,ID7-22
Norway,Litløya,68.59,14.32,,7,23,Norway_Litløya_na,ID7-23
Norway,Litløya,68.59,14.32,,7,24,Norway_Litløya_na,ID7-24
Norway,Litløya,68.59,14.32,,7,25,Norway_Litløya_na,ID7-25
Norway,Litløya,68.59,14.32,,7,26,Norway_Litløya_na,ID7-26
Norway,Litløya,68.59,14.32,,7,27,Norway_Litløya_na,ID7-27
Norway,Litløya,68.59,14.32,,7,28,Norway_Litløya_na,ID7-28
Norway,Litløya,68.59,14.32,,7,29,Norway_Litløya_na,ID7-29
Norway,Litløya,68.59,14.32,,7,30,Norway_Litløya_na,ID7-30
Norway,Litløya,68.59,14.32,,7,31,Norway_Litløya_na,ID7-31
Norway,Litløya,68.59,14.32,,7,32,Norway_Litløya_na,ID7-32
Norway,Litløya,68.59,14.32,,7,33,Norway_Litløya_na,ID7-33
Norway,Litløya,68.59,14.32,,7,34,Norway_Litløya_na,ID7-34
Norway,Litløya,68.59,14.32,,7,35,Norway_Litløya_na,ID7-35
Norway,Litløya,68.59,14.32,,7,36,Norway_Litløya_na,ID7-36
Norway,Litløya,68.59,14.32,,7,37,Norway_Litløya_na,ID7-37
Norway,Litløya,68.59,14.32,,7,38,Norway_Litløya_na,ID7-38
Norway,Litløya,68.59,14.32,,7,39,Norway_Litløya_na,ID7-39
Norway,Litløya,68.59,14.32,,7,40,Norway_Litløya_na,ID7-40
Norway,Litløya,68.59,14.32,,7,41,Norway_Litløya_na,ID7-41
Norway,Litløya,68.59,14.32,,7,42,Norway_Litløya_na,ID7-42
Norway,Litløya,68.59,14.32,,7,43,Norway_Litløya_na,ID7-43
Norway,Litløya,68.59,14.32,,7,44,Norway_Litløya_na,ID7-44
Norway,Litløya,68.59,14.32,,7,45,Norway_Litløya_na,ID7-45
Norway,Litløya,68.59,14.32,,7,46,Norway_Litløya_na,ID7-46
Norway,Litløya,68.59,14.32,,7,47,Norway_Litløya_na,ID7-47
Norway,Litløya,68.59,14.32,,7,48,Norway_Litløya_na,ID7-48
Norway,Litløya,68.59,14.32,,7,49,Norway_Litløya_na,ID7-49
Norway,Litløya,68.59,14.32,,7,50,Norway_Litløya_na,ID7-50
Norway,Litløya,68.59,14.32,,7,51,Norway_Litløya_na,ID7-51
Norway,Litløya,68.59,14.32,,7,52,Norway_Litløya_na,ID7-52
Norway,Litløya,68.59,14.32,,7,53,Norway_Litløya_na,ID7-53
Norway,Lurøy,66.37,12.6,1974,8,1,Norway_Lurøy_1974,ID8-1
Norway,Lurøy,66.37,12.6,1974,8,2,Norway_Lurøy_1974,ID8-2
Norway,Lurøy,66.37,12.6,1974,8,3,Norway_Lurøy_1974,ID8-3
Norway,Lurøy,66.37,12.6,1974,8,4,Norway_Lurøy_1974,ID8-4
Norway,Lurøy,66.37,12.6,1974,8,5,Norway_Lurøy_1974,ID8-5
Norway,Lurøy,66.37,12.6,1974,8,6,Norway_Lurøy_1974,ID8-6
Norway,Lurøy,66.37,12.6,1974,8,7,Norway_Lurøy_1974,ID8-7
Norway,Lurøy,66.37,12.6,1974,8,8,Norway_Lurøy_1974,ID8-8
Norway,Lurøy,66.37,12.6,1974,8,9,Norway_Lurøy_1974,ID8-9
Norway,Lurøy,66.37,12.6,1974,8,10,Norway_Lurøy_1974,ID8-10
Norway,Lurøy,66.37,12.6,1974,8,11,Norway_Lurøy_1974,ID8-11
Norway,Lurøy,66.37,12.6,1974,8,12,Norway_Lurøy_1974,ID8-12
Norway,Lurøy,66.37,12.6,1974,8,13,Norway_Lurøy_1974,ID8-13
Norway,Lurøy,66.37,12.6,1974,8,14,Norway_Lurøy_1974,ID8-14
Norway,Lurøy,66.37,12.6,1974,8,15,Norway_Lurøy_1974,ID8-15
Norway,Lurøy,66.37,12.6,1974,8,16,Norway_Lurøy_1974,ID8-16
Norway,Lurøy,66.37,12.6,1974,8,17,Norway_Lurøy_1974,ID8-17
Norway,Lurøy,66.37,12.6,1974,8,18,Norway_Lurøy_1974,ID8-18
Norway,Lurøy,66.37,12.6,1974,8,19,Norway_Lurøy_1974,ID8-19
Norway,Lurøy,66.37,12.6,1974,8,20,Norway_Lurøy_1974,ID8-20
Norway,Lurøy,66.37,12.6,1974,8,21,Norway_Lurøy_1974,ID8-21
Norway,Lurøy,66.37,12.6,1974,8,22,Norway_Lurøy_1974,ID8-22
Norway,Lurøy,66.37,12.6,1974,8,23,Norway_Lurøy_1974,ID8-23
Norway,Lurøy,66.37,12.6,1974,8,24,Norway_Lurøy_1974,ID8-24
Norway,Lurøy,66.37,12.6,1974,8,25,Norway_Lurøy_1974,ID8-25
Norway,Lurøy,66.37,12.6,1974,8,26,Norway_Lurøy_1974,ID8-26
Norway,Lurøy,66.37,12.6,1974,8,27,Norway_Lurøy_1974,ID8-27
Norway,Lurøy,66.37,12.6,1974,8,28,Norway_Lurøy_1974,ID8-28
Norway,Lurøy,66.37,12.6,1974,8,29,Norway_Lurøy_1974,ID8-29
Norway,Lurøy,66.37,12.6,1974,8,30,Norway_Lurøy_1974,ID8-30
Norway,Lurøy,66.37,12.6,1974,8,31,Norway_Lurøy_1974,ID8-31
Norway,Lurøy,66.37,12.6,1974,8,32,Norway_Lurøy_1974,ID8-32
Norway,Lurøy,66.37,12.6,1974,8,33,Norway_Lurøy_1974,ID8-33
Norway,Lurøy,66.37,12.6,1974,8,34,Norway_Lurøy_1974,ID8-34
Norway,Lurøy,66.37,12.6,1974,8,35,Norway_Lurøy_1974,ID8-35
Norway,Lurøy,66.37,12.6,1974,8,36,Norway_Lurøy_1974,ID8-36
Norway,Lurøy,66.37,12.6,1974,8,37,Norway_Lurøy_1974,ID8-37
Norway,Lurøy,66.37,12.6,1974,8,38,Norway_Lurøy_1974,ID8-38
Norway,Lurøy,66.37,12.6,1974,8,39,Norway_Lurøy_1974,ID8-39
Norway,Lurøy,66.37,12.6,1974,8,40,Norway_Lurøy_1974,ID8-40
Norway,Lurøy,66.37,12.6,1974,8,41,Norway_Lurøy_1974,ID8-41
Norway,Lurøy,66.37,12.6,1974,8,42,Norway_Lurøy_1974,ID8-42
Norway,Lurøy,66.37,12.6,1974,8,43,Norway_Lurøy_1974,ID8-43
Norway,Lurøy,66.37,12.6,1974,8,44,Norway_Lurøy_1974,ID8-44
Norway,Lurøy,66.37,12.6,1974,8,45,Norway_Lurøy_1974,ID8-45
Norway,Lurøy,66.37,12.6,1974,8,46,Norway_Lurøy_1974,ID8-46
Norway,Lurøy,66.37,12.6,1974,8,47,Norway_Lurøy_1974,ID8-47
Norway,Lurøy,66.37,12.6,1974,8,48,Norway_Lurøy_1974,ID8-48
Norway,Lurøy,66.37,12.6,1974,8,49,Norway_Lurøy_1974,ID8-49
Norway,Lurøy,66.37,12.6,1974,8,50,Norway_Lurøy_1974,ID8-50
Norway,Lurøy,66.37,12.6,1974,8,51,Norway_Lurøy_1974,ID8-51
Norway,Lurøy,66.37,12.6,1974,8,52,Norway_Lurøy_1974,ID8-52
Norway,Lurøy,66.37,12.6,1974,8,53,Norway_Lurøy_1974,ID8-53
Norway,Lurøy,66.37,12.6,1974,8,54,Norway_Lurøy_1974,ID8-54
Norway,Lurøy,66.37,12.6,1974,8,55,Norway_Lurøy_1974,ID8-55
Norway,Lurøy,66.37,12.6,1974,8,56,Norway_Lurøy_1974,ID8-56
Norway,Lurøy,66.37,12.6,1974,8,57,Norway_Lurøy_1974,ID8-57
Norway,Lurøy,66.37,12.6,1974,8,58,Norway_Lurøy_1974,ID8-58
Norway,Lurøy,66.37,12.6,1974,8,59,Norway_Lurøy_1974,ID8-59
Norway,Lurøy,66.37,12.6,1974,8,60,Norway_Lurøy_1974,ID8-60
Norway,Lurøy,66.37,12.6,1974,8,61,Norway_Lurøy_1974,ID8-61
Norway,Lurøy,66.37,12.6,1974,8,62,Norway_Lurøy_1974,ID8-62
Norway,Lurøy,66.37,12.6,1974,8,63,Norway_Lurøy_1974,ID8-63
Norway,Lurøy,66.37,12.6,1974,8,64,Norway_Lurøy_1974,ID8-64
Norway,Lurøy,66.37,12.6,1974,8,65,Norway_Lurøy_1974,ID8-65
Norway,Lurøy,66.37,12.6,1974,8,66,Norway_Lurøy_1974,ID8-66
Norway,Lurøy,66.37,12.6,1974,8,67,Norway_Lurøy_1974,ID8-67
Norway,Lurøy,66.37,12.6,1974,8,68,Norway_Lurøy_1974,ID8-68
Norway,Lurøy,66.37,12.6,1974,8,69,Norway_Lurøy_1974,ID8-69
Norway,Lurøy,66.37,12.6,1974,8,70,Norway_Lurøy_1974,ID8-70
Norway,Lurøy,66.37,12.6,1974,8,71,Norway_Lurøy_1974,ID8-71
Norway,Lurøy,66.37,12.6,1974,8,72,Norway_Lurøy_1974,ID8-72
Norway,Lurøy,66.37,12.6,1974,8,73,Norway_Lurøy_1974,ID8-73
Norway,Lurøy,66.37,12.6,1974,8,74,Norway_Lurøy_1974,ID8-74
Norway,Lurøy,66.37,12.6,1974,8,75,Norway_Lurøy_1974,ID8-75
Norway,Lurøy,66.37,12.6,1974,8,76,Norway_Lurøy_1974,ID8-76
Norway,Lurøy,66.37,12.6,1974,8,77,Norway_Lurøy_1974,ID8-77
Norway,Lurøy,66.37,12.6,1974,8,78,Norway_Lurøy_1974,ID8-78
Norway,Lurøy,66.37,12.6,1974,8,79,Norway_Lurøy_1974,ID8-79
Norway,Lurøy,66.37,12.6,1974,8,80,Norway_Lurøy_1974,ID8-80
Norway,Lurøy,66.37,12.6,1974,8,81,Norway_Lurøy_1974,ID8-81
Norway,Lurøy,66.37,12.6,1974,8,82,Norway_Lurøy_1974,ID8-82
Norway,Lurøy,66.37,12.6,1974,8,83,Norway_Lurøy_1974,ID8-83
Norway,Lurøy,66.37,12.6,1974,8,84,Norway_Lurøy_1974,ID8-84
Norway,Lurøy,66.37,12.6,1974,8,85,Norway_Lurøy_1974,ID8-85
Norway,Lurøy,66.37,12.6,1974,8,86,Norway_Lurøy_1974,ID8-86
Norway,Lurøy,66.37,12.6,1974,8,87,Norway_Lurøy_1974,ID8-87
Norway,Lurøy,66.37,12.6,1974,8,88,Norway_Lurøy_1974,ID8-88
Norway,Lurøy,66.37,12.6,1974,8,89,Norway_Lurøy_1974,ID8-89
Norway,Lurøy,66.37,12.6,1974,8,90,Norway_Lurøy_1974,ID8-90
Norway,Lurøy,66.37,12.6,1974,8,91,Norway_Lurøy_1974,ID8-91
Norway,Lurøy,66.37,12.6,1974,8,92,Norway_Lurøy_1974,ID8-92
Norway,Lurøy,66.37,12.6,1974,8,93,Norway_Lurøy_1974,ID8-93
Norway,Lurøy,66.37,12.6,1974,8,94,Norway_Lurøy_1974,ID8-94
Norway,Lurøy,66.37,12.6,1974,8,95,Norway_Lurøy_1974,ID8-95
Norway,Lurøy,66.37,12.6,1974,8,96,Norway_Lurøy_1974,ID8-96
Norway,Lurøy,66.37,12.6,1974,8,97,Norway_Lurøy_1974,ID8-97
Norway,Lurøy,66.37,12.6,1974,8,98,Norway_Lurøy_1974,ID8-98
Norway,Lurøy,66.37,12.6,1974,8,99,Norway_Lurøy_1974,ID8-99
Norway,Lurøy,66.37,12.6,1974,8,100,Norway_Lurøy_1974,ID8-100
Norway,Ramsøy,60.44,5.05,,9,1,Norway_Ramsøy_na,ID9-1
Norway,Ramsøy,60.44,5.05,,9,2,Norway_Ramsøy_na,ID9-2
Norway,Ramsøy,60.44,5.05,,9,3,Norway_Ramsøy_na,ID9-3
Norway,Ramsøy,60.44,5.05,,9,4,Norway_Ramsøy_na,ID9-4
Norway,Ramsøy,60.44,5.05,,9,5,Norway_Ramsøy_na,ID9-5
Norway,Ramsøy,60.44,5.05,,9,6,Norway_Ramsøy_na,ID9-6
Norway,Ramsøy,60.44,5.05,,9,7,Norway_Ramsøy_na,ID9-7
Norway,Ramsøy,60.44,5.05,,9,8,Norway_Ramsøy_na,ID9-8
Norway,Ramsøy,60.44,5.05,,9,9,Norway_Ramsøy_na,ID9-9
Norway,Ramsøy,60.44,5.05,,9,10,Norway_Ramsøy_na,ID9-10
Norway,Ramsøy,60.44,5.05,,9,11,Norway_Ramsøy_na,ID9-11
Norway,Ramsøy,60.44,5.05,,9,12,Norway_Ramsøy_na,ID9-12
Norway,Ramsøy,60.44,5.05,,9,13,Norway_Ramsøy_na,ID9-13
Norway,Ramsøy,60.44,5.05,,9,14,Norway_Ramsøy_na,ID9-14
Norway,Ramsøy,60.44,5.05,,9,15,Norway_Ramsøy_na,ID9-15
Norway,Ramsøy,60.44,5.05,,9,16,Norway_Ramsøy_na,ID9-16
Norway,Ramsøy,60.44,5.05,,9,17,Norway_Ramsøy_na,ID9-17
Norway,Ramsøy,60.44,5.05,,9,18,Norway_Ramsøy_na,ID9-18
Norway,Ramsøy,60.44,5.05,,9,19,Norway_Ramsøy_na,ID9-19
Norway,Ramsøy,60.44,5.05,,9,20,Norway_Ramsøy_na,ID9-20
Norway,Ramsøy,60.44,5.05,,9,21,Norway_Ramsøy_na,ID9-21
Norway,Ramsøy,60.44,5.05,,9,22,Norway_Ramsøy_na,ID9-22
Norway,Ramsøy,60.44,5.05,,9,23,Norway_Ramsøy_na,ID9-23
Norway,Ramsøy,60.44,5.05,,9,24,Norway_Ramsøy_na,ID9-24
Norway,Ramsøy,60.44,5.05,,9,25,Norway_Ramsøy_na,ID9-25
Norway,Ramsøy,60.44,5.05,,9,26,Norway_Ramsøy_na,ID9-26
Norway,Ramsøy,60.44,5.05,,9,27,Norway_Ramsøy_na,ID9-27
Norway,Ramsøy,60.44,5.05,,9,28,Norway_Ramsøy_na,ID9-28
Norway,Ramsøy,60.44,5.05,,9,29,Norway_Ramsøy_na,ID9-29
Norway,Ramsøy,60.44,5.05,,9,30,Norway_Ramsøy_na,ID9-30
Norway,Ramsøy,60.44,5.05,,9,31,Norway_Ramsøy_na,ID9-31
Norway,Ramsøy,60.44,5.05,,9,32,Norway_Ramsøy_na,ID9-32
Norway,Ramsøy,60.44,5.05,,9,33,Norway_Ramsøy_na,ID9-33
Norway,Ramsøy,60.44,5.05,,9,34,Norway_Ramsøy_na,ID9-34
Norway,Ramsøy,60.44,5.05,,9,35,Norway_Ramsøy_na,ID9-35
Norway,Ramsøy,60.44,5.05,,9,36,Norway_Ramsøy_na,ID9-36
Norway,Ramsøy,60.44,5.05,,9,37,Norway_Ramsøy_na,ID9-37
Norway,Ramsøy,60.44,5.05,,9,38,Norway_Ramsøy_na,ID9-38
Norway,Ramsøy,60.44,5.05,,9,39,Norway_Ramsøy_na,ID9-39
Norway,Ramsøy,60.44,5.05,,9,40,Norway_Ramsøy_na,ID9-40
Norway,Ramsøy,60.44,5.05,,9,41,Norway_Ramsøy_na,ID9-41
Norway,Ramsøy,60.44,5.05,,9,42,Norway_Ramsøy_na,ID9-42
Norway,Ramsøy,60.44,5.05,,9,43,Norway_Ramsøy_na,ID9-43
Norway,Ramsøy,60.44,5.05,,9,44,Norway_Ramsøy_na,ID9-44
Norway,Ramsøy,60.44,5.05,,9,45,Norway_Ramsøy_na,ID9-45
Norway,Ramsøy,60.44,5.05,,9,46,Norway_Ramsøy_na,ID9-46
Norway,Ramsøy,60.44,5.05,,9,47,Norway_Ramsøy_na,ID9-47
Norway,Ramsøy,60.44,5.05,,9,48,Norway_Ramsøy_na,ID9-48
Norway,Ramsøy,60.44,5.05,,9,49,Norway_Ramsøy_na,ID9-49
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,1,Portugal_São_Martinho_do_Porto_na,ID10-1
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,2,Portugal_São_Martinho_do_Porto_na,ID10-2
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,3,Portugal_São_Martinho_do_Porto_na,ID10-3
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,4,Portugal_São_Martinho_do_Porto_na,ID10-4
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,5,Portugal_São_Martinho_do_Porto_na,ID10-5
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,6,Portugal_São_Martinho_do_Porto_na,ID10-6
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,7,Portugal_São_Martinho_do_Porto_na,ID10-7
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,8,Portugal_São_Martinho_do_Porto_na,ID10-8
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,9,Portugal_São_Martinho_do_Porto_na,ID10-9
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,10,Portugal_São_Martinho_do_Porto_na,ID10-10
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,11,Portugal_São_Martinho_do_Porto_na,ID10-11
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,12,Portugal_São_Martinho_do_Porto_na,ID10-12
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,13,Portugal_São_Martinho_do_Porto_na,ID10-13
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,14,Portugal_São_Martinho_do_Porto_na,ID10-14
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,15,Portugal_São_Martinho_do_Porto_na,ID10-15
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,16,Portugal_São_Martinho_do_Porto_na,ID10-16
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,17,Portugal_São_Martinho_do_Porto_na,ID10-17
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,18,Portugal_São_Martinho_do_Porto_na,ID10-18
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,19,Portugal_São_Martinho_do_Porto_na,ID10-19
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,20,Portugal_São_Martinho_do_Porto_na,ID10-20
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,21,Portugal_São_Martinho_do_Porto_na,ID10-21
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,22,Portugal_São_Martinho_do_Porto_na,ID10-22
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,23,Portugal_São_Martinho_do_Porto_na,ID10-23
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,24,Portugal_São_Martinho_do_Porto_na,ID10-24
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,25,Portugal_São_Martinho_do_Porto_na,ID10-25
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,26,Portugal_São_Martinho_do_Porto_na,ID10-26
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,27,Portugal_São_Martinho_do_Porto_na,ID10-27
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,28,Portugal_São_Martinho_do_Porto_na,ID10-28
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,29,Portugal_São_Martinho_do_Porto_na,ID10-29
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,30,Portugal_São_Martinho_do_Porto_na,ID10-30
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,31,Portugal_São_Martinho_do_Porto_na,ID10-31
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,32,Portugal_São_Martinho_do_Porto_na,ID10-32
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,33,Portugal_São_Martinho_do_Porto_na,ID10-33
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,34,Portugal_São_Martinho_do_Porto_na,ID10-34
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,35,Portugal_São_Martinho_do_Porto_na,ID10-35
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,36,Portugal_São_Martinho_do_Porto_na,ID10-36
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,37,Portugal_São_Martinho_do_Porto_na,ID10-37
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,38,Portugal_São_Martinho_do_Porto_na,ID10-38
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,39,Portugal_São_Martinho_do_Porto_na,ID10-39
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,40,Portugal_São_Martinho_do_Porto_na,ID10-40
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,41,Portugal_São_Martinho_do_Porto_na,ID10-41
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,42,Portugal_São_Martinho_do_Porto_na,ID10-42
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,43,Portugal_São_Martinho_do_Porto_na,ID10-43
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,44,Portugal_São_Martinho_do_Porto_na,ID10-44
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,45,Portugal_São_Martinho_do_Porto_na,ID10-45
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,46,Portugal_São_Martinho_do_Porto_na,ID10-46
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,47,Portugal_São_Martinho_do_Porto_na,ID10-47
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,48,Portugal_São_Martinho_do_Porto_na,ID10-48
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,49,Portugal_São_Martinho_do_Porto_na,ID10-49
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,50,Portugal_São_Martinho_do_Porto_na,ID10-50
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,51,Portugal_São_Martinho_do_Porto_na,ID10-51
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,52,Portugal_São_Martinho_do_Porto_na,ID10-52
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,53,Portugal_São_Martinho_do_Porto_na,ID10-53
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,54,Portugal_São_Martinho_do_Porto_na,ID10-54
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,55,Portugal_São_Martinho_do_Porto_na,ID10-55
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,56,Portugal_São_Martinho_do_Porto_na,ID10-56
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,57,Portugal_São_Martinho_do_Porto_na,ID10-57
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,58,Portugal_São_Martinho_do_Porto_na,ID10-58
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,59,Portugal_São_Martinho_do_Porto_na,ID10-59
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,60,Portugal_São_Martinho_do_Porto_na,ID10-60
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,61,Portugal_São_Martinho_do_Porto_na,ID10-61
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,62,Portugal_São_Martinho_do_Porto_na,ID10-62
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,63,Portugal_São_Martinho_do_Porto_na,ID10-63
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,64,Portugal_São_Martinho_do_Porto_na,ID10-64
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,65,Portugal_São_Martinho_do_Porto_na,ID10-65
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,66,Portugal_São_Martinho_do_Porto_na,ID10-66
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,67,Portugal_São_Martinho_do_Porto_na,ID10-67
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,68,Portugal_São_Martinho_do_Porto_na,ID10-68
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,69,Portugal_São_Martinho_do_Porto_na,ID10-69
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,70,Portugal_São_Martinho_do_Porto_na,ID10-70
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,71,Portugal_São_Martinho_do_Porto_na,ID10-71
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,72,Portugal_São_Martinho_do_Porto_na,ID10-72
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,73,Portugal_São_Martinho_do_Porto_na,ID10-73
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,74,Portugal_São_Martinho_do_Porto_na,ID10-74
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,75,Portugal_São_Martinho_do_Porto_na,ID10-75
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,76,Portugal_São_Martinho_do_Porto_na,ID10-76
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,77,Portugal_São_Martinho_do_Porto_na,ID10-77
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,78,Portugal_São_Martinho_do_Porto_na,ID10-78
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,79,Portugal_São_Martinho_do_Porto_na,ID10-79
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,80,Portugal_São_Martinho_do_Porto_na,ID10-80
Portugal,São Martinho do Porto,39.52,-9.14,1972,10,81,Portugal_São_Martinho_do_Porto_na,ID10-81
